TEMP_STATOR_MEAN_degC,TEMP_STATOR_MAX_degC,TEMP_PHASE_IMBALANCE_degC,anomaly,anomaly_score
66.53131111111111,70.4163,1.0963999999999885,-1,-0.023540336009921226
48.56944444444444,51.312000000000005,0.6563333333333432,-1,-0.007650546092959232
54.24542222222222,57.756800000000005,0.927266666666668,-1,-0.023220935564189915
62.68648888888889,66.62719999999999,1.3542666666666676,-1,-0.01615417645850581
48.33908888888888,51.308,0.6557333333333446,-1,-0.008026430208639135
62.40266666666667,66.29599999999999,1.3386666666666756,-1,-0.01602236037427507
51.39002222222222,53.5444,0.2493333333333325,-1,-0.023479625689831196
65.31624444444444,72.7244,1.2459333333333404,-1,-0.00842854890914635
56.47473333333333,60.16,1.25953333333333,-1,-0.023433488630987376
50.53866666666667,52.5838,0.1860666666666617,-1,-0.03014015820169147
55.9471,59.266200000000005,1.0721333333333405,-1,-0.0308997548912886
54.17158888888889,59.1169,1.157900000000005,-1,-0.025979200200396235
63.68194444444445,67.9476,1.4262999999999906,-1,-0.00806244147732571
58.71743333333335,62.2209,1.2266000000000048,-1,-0.02331153361987015
-0.0001111111111111,0.001,0.0006666666666666,-1,-0.1429079016586079
55.34473333333334,58.2668,0.8675333333333342,-1,-0.031241839526586768
57.97061111111111,61.2283,1.1853000000000051,-1,-0.027916836251965838
51.30771111111111,53.7776,0.3284333333333435,-1,-0.022438706785197216
49.2489,52.1841,0.4074000000000097,-1,-0.010148745814564486
14.384644444444444,15.2778,0.7509333333333341,-1,-0.038713928180385104
50.93268888888889,54.3754,0.8335333333333281,-1,-0.015593277762662061
51.17225555555555,55.0637,1.0024666666666633,-1,-0.01852685322709957
51.98675555555556,56.02119999999999,1.19080000000001,-1,-0.01820848107263473
51.4764,54.6118,0.8296666666666681,-1,-0.016199002265449014
64.77078888888889,73.19789999999999,1.2682666666666904,-1,-0.00585161900955955
50.10642222222222,52.103,0.1691333333333347,-1,-0.0318751987044984
57.42593333333333,60.818,1.215533333333326,-1,-0.025979704237951706
57.551300000000005,62.6313,0.7764333333333298,-1,-0.04057281602287621
58.69826666666667,62.2668,1.0426000000000073,-1,-0.030860321173192373
63.139622222222215,68.64389999999999,1.06636666666666,-1,-0.03001090952375718
94.05411111111113,106.263,2.4794999999999874,-1,-0.018607017676971815
53.81773333333334,56.0348,0.4724666666666763,-1,-0.03013560037906826
58.71388888888888,62.005,1.198666666666668,-1,-0.02579559594830505
49.46937777777778,52.1746,0.4572000000000003,-1,-0.010167448058393203
51.432,55.605,1.1146666666666647,-1,-0.018900553095523964
0.0003333333333333,0.001,0.0013333333333333,-1,-0.14316332358420059
50.99573333333333,54.079,0.5872666666666646,-1,-0.013796124993986525
55.4114888888889,58.330200000000005,0.8661333333333232,-1,-0.03167719250598422
63.98145555555556,71.17960000000001,1.4037999999999968,-1,-0.00045802703471353734
65.3491,73.3707,1.231433333333328,-1,-0.0060924776343148634
58.62563333333334,61.8895,1.188366666666667,-1,-0.02622726282698684
52.43888888888888,54.666,0.3436666666666568,-1,-0.026604278348426602
66.17568888888889,71.1344,1.21786666666668,-1,-0.013656578067066993
63.90622222222222,70.67060000000001,1.282833333333329,-1,-0.011000065302039674
50.14842222222223,52.665600000000005,0.2557333333333389,-1,-0.01176348889508394
61.00777777777778,64.82409999999999,1.0542333333333431,-1,-0.03363640679471491
50.735866666666666,53.79129999999999,0.5606000000000009,-1,-0.013161343880589316
59.721066666666665,67.75059999999999,1.6095333333333317,-1,-0.004969743741152333
58.145088888888885,61.4204,1.1793333333333322,-1,-0.027307708650709084
47.64951111111111,49.2247,0.1738666666666688,-1,-0.022556010877144983
60.80417777777778,64.5548,1.3029333333333355,-1,-0.019789362553383594
63.82097777777778,71.2443,1.3757666666666708,-1,-0.003190892784171284
53.79877777777778,56.586,0.9676666666666592,-1,-0.018061287875760668
51.00788888888888,54.61650000000001,0.8810000000000073,-1,-0.01651237737517819
61.77252222222223,65.71430000000001,1.1012666666666533,-1,-0.03293625076439699
50.62197777777778,53.1248,0.2810666666666677,-1,-0.01286502028306169
0.0003333333333333,0.001,0.0013333333333333,-1,-0.14316332358420059
0.0001111111111111,0.001,0.0013333333333333,-1,-0.1429079016586079
51.44877777777778,53.5713,0.1830000000000069,-1,-0.039984676658779805
61.15895555555556,64.87180000000001,1.2899333333333232,-1,-0.018258310697454982
52.54735555555556,55.987,0.7443333333333229,-1,-0.01802047983460542
48.04252222222222,50.4239,0.1979333333333244,-1,-0.01998739547163597
63.28597777777778,71.458,1.0877333333333326,-1,-0.02707895121817816
53.69554444444445,56.9418,0.707099999999997,-1,-0.024684911257664588
49.69604444444445,52.2066,0.2453999999999965,-1,-0.011547519285870389
53.45208888888889,56.2138,0.9396666666666746,-1,-0.016793725814120197
57.13532222222222,60.7015,1.1235333333333344,-1,-0.029117228386245975
52.99894444444445,56.5868,0.8804333333333219,-1,-0.022950266808559938
49.56113333333334,52.2636,0.7188666666666563,-1,-0.0058516456936741346
54.9382,58.3916,0.941599999999994,-1,-0.025568424969009795
49.38295555555555,52.1068,0.7053999999999974,-1,-0.0056377229937184525
-0.0003333333333333,0.001,0.0013333333333333,-1,-0.1429079016586079
55.06293333333334,58.415400000000005,0.7864000000000004,-1,-0.03724776232382898
0.0003333333333333,0.001,0.0,-1,-0.14367442673094755
52.64802222222222,56.0858,0.749600000000008,-1,-0.019370402819886112
49.58077777777778,52.284,0.7179999999999893,-1,-0.0058516456936741346
48.898622222222215,51.05330000000001,0.2457666666666682,-1,-0.010387658466077698
54.06233333333333,57.546,0.925933333333333,-1,-0.020753727731914418
56.97061111111111,60.123000000000005,1.1509999999999962,-1,-0.02905360652421063
51.40555555555556,54.1528,0.5121999999999929,-1,-0.01898616530785069
47.62956666666667,50.275200000000005,0.5357333333333401,-1,-0.006047286690937792
59.15144444444445,62.682,1.2273333333333412,-1,-0.023558383781857595
55.721022222222224,58.2325,0.8143333333333231,-1,-0.03426307256174632
50.5354,52.8302,0.5935333333333332,-1,-0.008848485124311356
52.6987,57.246,1.0491666666666717,-1,-0.022738240359359785
53.36597777777778,56.7994,0.743933333333338,-1,-0.022534364610021118
50.9787111111111,54.06,0.5860666666666745,-1,-0.013796124993986525
55.93526666666666,59.005,1.021333333333331,-1,-0.032115615646279516
0.0001111111111111,0.001,0.0006666666666666,-1,-0.14316332358420059
54.59186666666667,57.3791,0.6707000000000107,-1,-0.02738370860473338
61.81506666666667,68.797,1.3276333333333383,-1,-0.012772237566382794
49.39771111111112,51.329,0.1625000000000085,-1,-0.031439711802127124
53.580577777777776,58.3626,1.1179333333333403,-1,-0.024411912157373483
-0.0003333333333333,0.001,0.0013333333333333,-1,-0.1429079016586079
48.61864444444444,51.465,0.3731333333333282,-1,-0.011885637235251378
56.692722222222216,60.37499999999999,1.3103333333333325,-1,-0.01860314591123924
52.21106666666667,54.475,0.2136000000000066,-1,-0.033296438989136146
56.89891111111111,60.4183,1.0678666666666672,-1,-0.030030394682587724
51.6555,53.832,0.2896666666666547,-1,-0.02422100766306934
52.21671111111112,55.60380000000001,0.7707333333333395,-1,-0.02012366762445783
63.82547777777778,71.1925,1.3930333333333351,-1,-0.001671626031679474
-0.0001111111111111,0.001,0.0006666666666666,-1,-0.1429079016586079
0.0001111111111111,0.001,0.0006666666666666,-1,-0.14316332358420059
53.44457777777778,56.8268,0.916800000000002,-1,-0.018567506403386225
47.49037777777778,49.1554,0.138533333333342,-1,-0.027264166262895184
58.98063333333333,62.4887,1.2287000000000037,-1,-0.022667100412269603
53.99411111111112,56.795,0.9621333333333268,-1,-0.016358441407545943
60.38283333333332,66.66399999999999,0.926166666666674,-1,-0.03571109260821925
58.983755555555554,62.33520000000001,1.2269999999999968,-1,-0.023096649877459186
47.63866666666667,50.4005,0.3129999999999953,-1,-0.0029304924054865955
62.181266666666666,65.82839999999999,1.3533333333333315,-1,-0.015597595657721897
48.95902222222222,51.1574,0.2728666666666726,-1,-0.009088109032428182
55.22124444444445,58.430800000000005,0.8893333333333331,-1,-0.03074299147395665
51.09400000000001,54.1898,0.6069999999999993,-1,-0.013938611803973822
54.367622222222224,57.7416,0.8562000000000012,-1,-0.028355284828821214
-0.0001111111111111,0.001,0.0006666666666666,-1,-0.1429079016586079
93.88033333333334,106.3216,2.37666666666668,-1,-0.003668820921990057
56.52006666666666,59.6228,1.1031333333333393,-1,-0.030682304539701222
53.30815555555556,76.42920000000001,2.6361333333333263,-1,-0.0509728769356903
53.96377777777778,56.581,0.5099333333333362,-1,-0.028887992539500362
60.15829999999999,64.95450000000001,1.0016666666666652,-1,-0.03342757822583575
51.60122222222222,54.7827,0.6366000000000014,-1,-0.014318310328310213
